Cluster_type,zonal_winds,meridional_winds,Humidity,air_temp,sea_surface_temp,zonal_winds:meridional_winds,zonal_winds:Humidity,zonal_winds:air_temp,zonal_winds:sea_surface_temp,meridional_winds:Humidity,meridional_winds:air_temp,meridional_winds:sea_surface_temp,Humidity:air_temp,Humidity:sea_surface_temp,air_temp:sea_surface_temp,zonal_winds_squared,meridional_winds_squared,Humidity_squared,air_temp_squared,sea_surface_temp_squared,month_8,month_4,month_1,month_11,month_6,month_7,month_5,month_2,month_10,month_12,month_9,month_3
0,-0.358362859,-0.830146135,1.040325726,0.617764486,0.315072329,0.986668471,-0.496023091,-0.43944041,-0.426129867,-0.891059456,-0.852058187,-0.833859169,1.490093981,1.149014703,0.450551795,33.64,6.76,7499.56,763.4169,777.8521,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.723309426,-0.339030324,1.611531914,0.489069099,0.895823178,0.554066927,-0.969780865,-0.801665608,-0.884087805,-0.389788696,-0.346162432,-0.358032167,1.941134654,2.133589876,0.718327771,46.24,1.96,8010.25,754.0516,829.44,0,0,1,0,0,0,0,0,0,0,0,0
0,0.626992875,-0.134398736,1.355473968,-0.055993716,1.100043257,0.030432325,0.523768144,0.619022283,0.534590041,-0.159282455,-0.128345783,-0.149456946,1.251830106,2.077690976,0.557254582,9.61,0.81,7779.24,715.0276,847.9744,0,0,0,0,0,1,0,0,0,0,0,0
1,0.335035621,-0.011619784,2.753944291,-0.956861423,-0.642209292,-0.00458039,0.085969975,0.389830083,0.364606181,-0.047844332,0.00399851,0.003870671,1.783021663,1.7536945,-0.823520305,15.21,0.36,9082.09,652.8025,696.4321,0,1,0,0,0,0,0,0,0,0,0,0
0,1.13791807,-0.052546101,1.375170733,0.140834523,0.474619265,-0.094057328,1.073232695,1.125185273,1.104840265,-0.071085707,-0.050084495,-0.05323921,1.429933916,1.570488525,0.307445133,2.89,0.49,7796.89,729,791.8596,0,0,0,0,0,0,0,0,0,0,0,1
1,0.006583709,0.520422345,2.497886345,-0.994713007,-1.254869529,-0.448074779,-0.268412603,0.078489357,0.107352563,0.569482706,0.506652314,0.500995639,1.519569495,0.998264784,-1.164725617,23.04,0.49,8836,650.25,646.6849,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.723309426,1.298022378,-0.239964007,0.02727977,-0.221005379,-1.562257172,-0.684955838,-0.74491143,-0.724169399,1.284594187,1.29380999,1.27737374,-0.191948919,-0.358660385,-0.135436042,46.24,6.76,6416.01,720.9225,731.7025,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.942277367,0.233938122,1.355473968,-1.380799168,-1.522908383,-0.186646508,-1.166199626,-0.777010105,-0.739408682,0.239184128,0.236237293,0.237897035,0.179329985,-0.121035472,-1.475057862,54.76,0,7779.24,624.5001,625.5001,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.321868202,1.257096061,1.296383672,0.383084663,-0.099749707,-1.295382479,-0.49045314,-0.377459593,-0.338860108,1.342270944,1.270934545,1.244414362,1.550337429,1.022380889,0.101353131,32.49,6.25,7726.41,746.3824,742.0176,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.613825456,0.315790757,0.370635712,-2.433073213,-2.333406821,-0.287794351,-0.667666709,-0.345661929,-0.325986004,0.322712522,0.307741993,0.308072428,-1.492463886,-1.520412507,-2.331207513,42.25,0.04,6922.24,556.96,563.5876,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.90578271,0.193011804,1.985770452,-0.790314452,-0.737937454,-0.129848104,-1.230989299,-0.820725052,-0.826463425,0.193303748,0.197197544,0.199114341,1.230359258,1.046278639,-0.797859317,53.29,0.01,8353.96,664.0929,688.5376,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.978772024,1.216169743,-0.692989605,1.480780609,1.036224483,-1.587155103,-0.857936244,-1.199095363,-1.177181961,1.17646909,1.282266222,1.267293787,0.416885114,0.193602063,1.30099871,56.25,5.76,6052.84,827.7129,842.1604,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.431352172,1.666359236,-1.047531377,0.617764486,0.334217961,-1.820573202,-0.289801216,-0.515048797,-0.503508874,1.574433699,1.701250438,1.68219767,-0.544967181,-0.630300166,0.46151422,36,12.25,5776,763.4169,779.5264,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.68681477,0.684127615,-0.476325188,-0.548064312,-0.763464964,-0.760076971,-0.613437664,-0.638504186,-0.611285817,0.674846948,0.67100708,0.66385635,-0.832488933,-0.962321191,-0.700611273,44.89,1.21,6225.21,680.6881,686.44,0,0,0,1,0,0,0,0,0,0,0,0
0,2.269252431,-0.461809277,0.05548747,0.75403019,1.342554601,-0.371824866,2.251165986,2.285909473,2.302723202,-0.457153543,-0.479976207,-0.50331947,0.632218958,1.100042511,1.109094776,1.96,2.89,6658.56,773.3961,870.25,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.102900261,0.479496027,1.197899847,-0.987142691,-1.369743323,-0.424732969,-0.244083056,-0.026878032,0.017166644,0.502419043,0.468112492,0.461813885,0.356210861,-0.115164147,-1.222090218,26.01,0.36,7638.76,650.7601,637.5625,0,0,0,0,1,0,0,0,0,0,0,0
0,1.0284341,1.789138189,-1.106621672,1.692749481,1.591447822,-0.777972359,1.067484505,0.958261218,0.944357441,1.683161164,1.908568621,1.916637873,0.144358213,0.223425728,1.742710771,4,14.44,5730.49,843.9025,893.4121,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.394857515,1.584506601,-0.318751067,1.26124142,0.621402447,-1.701529971,-0.353209541,-0.545861336,-0.501667797,1.55942469,1.66002919,1.62161449,0.636110115,0.213818104,0.944871328,34.81,10.89,6352.09,811.1104,804.8569,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.431352172,-0.871072452,1.000932196,-1.032564592,-0.578390517,1.073811228,-0.567853183,-0.336084319,-0.388206359,-0.931819706,-0.80474692,-0.819212198,0.142933771,0.381508738,-0.82476348,36,7.29,7464.96,647.7025,701.7201,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.394857515,-0.052546101,2.497886345,-2.576909233,-2.671646327,0.134692409,-0.729158971,-0.13658271,-0.092545446,-0.09111445,-0.012014302,-0.002233464,0.154468272,-0.267466813,-2.554951281,34.81,0.49,8836,548.0281,538.7041,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.051761338,0.479496027,0.606996893,-1.146119345,-1.261251406,-0.54611038,-1.153722936,-0.912245953,-0.882663322,0.49338352,0.466203681,0.463321444,-0.298712537,-0.487592992,-1.235335324,59.29,0.36,7123.36,640.09,646.1764,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.029910947,0.643201297,2.497886345,-1.751744694,-1.956876051,-0.56789607,-0.310298637,0.110642761,0.145612034,0.711039239,0.607395165,0.597494195,0.866411015,0.371100479,-1.857465174,24.01,1,8836,600.25,591.9489,0,0,1,0,0,0,0,0,0,0,0,0
0,0.554003561,2.116548729,-0.279357537,0.905436527,1.04260636,-1.36774209,0.567213764,0.488506828,0.460315332,2.084137614,2.188164119,2.211587356,0.414751926,0.568087086,1.013017169,10.89,21.16,6384.01,784.5601,842.7409,0,0,0,0,0,0,0,0,0,1,0,0
1,-1.307223935,0.152085487,0.764571014,-1.388369485,-1.165523244,-0.055932372,-1.44692517,-1.117781457,-1.138720912,0.15364784,0.160551385,0.162312166,-0.347518762,-0.286730583,-1.293359867,70.56,0.04,7259.04,624.0004,653.8249,0,0,0,0,0,1,0,0,0,0,0,0
1,0.006583709,0.561348662,0.646390424,-0.676759699,-0.54648113,-0.485421675,-0.067359643,0.050905841,0.03575212,0.578919808,0.550373196,0.551705785,0.100909277,0.11795416,-0.642964974,23.04,0.64,7157.16,671.8464,704.3716,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.650320113,0.233938122,1.769106035,-1.842588497,-2.167478007,-0.186646508,-0.913546637,-0.448388634,-0.380949557,0.239184128,0.236237293,0.237897035,0.161236106,-0.355658002,-2.002480242,43.56,0,8154.09,594.3844,576,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.467846829,-0.666440865,1.513048089,-2.031846419,-1.950494173,0.857510456,-0.677024227,-0.260735896,-0.247558792,-0.74368003,-0.567978496,-0.553541876,-0.21359348,-0.361359496,-1.973329106,37.21,4.84,7921,582.2569,592.4356,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.504341486,-0.502735594,0.429726007,-1.736604061,-1.727128462,0.681668821,-0.56473401,-0.326835085,-0.309429746,-0.515282077,-0.432392253,-0.418955286,-0.9094852,-0.996075247,-1.73428767,38.44,3.24,6972.25,601.2304,609.5961,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.212384231,-0.543661912,-0.850563725,-0.366376707,-0.489044233,0.611643391,-0.110671584,-0.192173893,-0.184774019,-0.495203136,-0.521636784,-0.509926125,-1.048524575,-1.063431723,-0.46771562,29.16,3.61,5929,693.2689,709.1569,0,0,0,0,0,0,0,0,0,1,0,0
1,0.408024934,0.356717074,1.71001574,-2.735885888,-2.569536288,-0.273011204,0.258281987,0.578714229,0.585696738,0.374716979,0.341676427,0.341519546,-0.627515295,-0.743238264,-2.570320365,13.69,0.09,8100,538.24,546.1569,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.066405604,0.847832885,0.232758356,-1.615478991,-1.60587279,-0.770191756,-0.095966913,0.064807058,0.075960176,0.860376362,0.797064413,0.789486266,-0.988142158,-1.050754997,-1.620026641,25,2.25,6806.25,609.1024,619.0144,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.102900261,0.643201297,2.340312224,-1.161259979,-1.612254667,-0.583457276,-0.375890383,-0.010828694,0.043210499,0.707023451,0.61921162,0.605475389,1.235348277,0.558303565,-1.425943182,26.01,1,8686.24,639.0784,618.5169,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.358362859,0.111159169,0.646390424,0.784311457,0.959641953,-0.05126401,-0.444333944,-0.456899024,-0.504852726,0.111783248,0.109664883,0.109754521,1.235445556,1.328951417,0.903706358,33.64,0.09,7157.16,775.6225,835.21,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.431352172,0.60227498,-0.338447832,-1.047705226,-1.159141367,-0.606799086,-0.386049974,-0.334442443,-0.314832031,0.59879796,0.582959343,0.578161968,-1.070634684,-1.150421959,-1.137820131,36,0.81,6336.16,646.6849,654.3364,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.285373545,0.438569709,1.375170733,-1.214252197,-1.663309687,-0.4045034,-0.461266596,-0.178409499,-0.117877059,0.460805438,0.427194231,0.421095013,0.331675727,-0.223692685,-1.475639773,31.36,0.25,7796.89,635.5441,614.5441,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.613825456,-0.011619784,0.9418419,-1.668471209,-1.944112296,0.116797021,-0.751661574,-0.435486226,-0.379269742,-0.020135394,0.012542715,0.021961379,-0.412660898,-0.784270822,-1.815560911,42.25,0.36,7413.21,605.6521,592.9225,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.723309426,0.274864439,1.513048089,-0.896298888,-1.261251406,-0.23955461,-0.954630598,-0.631403073,-0.575216825,0.283859771,0.275064951,0.27546777,0.714030532,0.22164856,-1.124393838,46.24,0.01,7921,656.8969,646.1764,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.394857515,0.60227498,-1.815705216,0.587483218,0.257635431,-0.599796543,-0.15340425,-0.474015581,-0.456474049,0.564914747,0.612409584,0.607692388,-1.313755557,-1.343229492,0.402958021,34.81,0.81,5198.41,761.2081,772.84,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.613825456,1.052464473,0.13427453,0.678327021,0.244871676,-1.198124937,-0.632910213,-0.711184561,-0.678881581,1.062420705,1.07581155,1.059073286,0.652536356,0.316147785,0.439748073,42.25,4,6724,767.8441,771.7284,0,0,0,0,0,0,1,0,0,0,0,0
0,-0.978772024,0.479496027,-1.126318437,0.860014626,0.532056163,-0.536773656,-0.784412888,-1.114949221,-1.097558721,0.466879318,0.490291069,0.488240508,-0.453663963,-0.555889608,0.694264395,56.25,0.36,5715.36,781.2025,796.9329,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.248878888,0.60227498,0.803964544,-1.441361703,-1.625018422,-0.571786371,-0.350847882,-0.121340628,-0.088997676,0.625000978,0.57586947,0.568451514,-0.354342183,-0.628662503,-1.554229608,30.25,0.81,7293.16,620.5081,617.5225,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.90578271,0.274864439,1.434261028,0.314951811,-0.010403422,-0.243444912,-1.139909456,-0.966551,-0.938298801,0.283658982,0.277488839,0.278364648,1.627813142,1.21327175,0.119347431,53.29,0.01,7849.96,741.4729,749.6644,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.978772024,1.502653966,0.291848651,-1.153689662,-1.331452059,-1.995636776,-1.025034782,-0.841987345,-0.803255098,1.527649766,1.423927335,1.39754984,-0.585740946,-0.78952954,-1.275488562,56.25,9.61,6855.84,639.5841,640.5961,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.759804083,0.438569709,0.370635712,0.367944029,-0.004021545,-0.455077322,-0.815961091,-0.824131944,-0.792047371,0.448005113,0.44302525,0.440309,0.64656065,0.321533877,0.148305479,47.61,0.25,6922.24,745.29,750.2121,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.832793397,0.356717074,1.316080438,-1.676041526,-1.727128462,-0.352373358,-1.041967434,-0.636547617,-0.608047134,0.371705138,0.348039133,0.347372422,-0.09387092,-0.32217689,-1.70816512,50.41,0.09,7744,605.16,609.5961,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.978772024,0.806906567,1.000932196,-0.782744135,-1.120850102,-1.003609855,-1.145345729,-0.892269796,-0.836515439,0.846371301,0.783005861,0.76843956,0.341049246,-0.063935619,-0.998957458,56.25,1.96,7464.96,664.6084,657.4096,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.102900261,0.643201297,-1.047531377,0.557201951,0.315072329,-0.583457276,0.014986516,-0.169228676,-0.16376961,0.620684005,0.653600533,0.65011096,-0.587214027,-0.644129321,0.421043576,26.01,1,5776,759.0025,777.8521,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.212384231,0.561348662,-0.436931658,-1.22939283,-1.210196387,-0.522768571,-0.161202182,-0.107945657,-0.102772161,0.556832973,0.541526005,0.539408834,-1.29089501,-1.266380636,-1.245664259,29.16,0.64,6256.81,634.5361,650.25,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.759804083,-0.379956642,0.685783954,-1.941002616,-1.912202908,0.618645934,-0.865154901,-0.53618795,-0.514797232,-0.399326193,-0.314818528,-0.303050603,-0.84708772,-0.950554279,-1.915457976,47.61,2.25,7191.04,588.0625,595.36,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.504341486,0.561348662,1.217596612,-1.320236633,-1.50376275,-0.572564432,-0.675241843,-0.373491726,-0.338591337,0.590565594,0.540071672,0.533969797,0.106419433,-0.211301035,-1.43865002,38.44,0.64,7656.25,628.5049,627.0016,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.066405604,-0.420882959,1.611531914,-2.296807509,-2.275969924,0.435801757,-0.251925548,0.126377405,0.146512415,-0.479641957,-0.340163309,-0.325634428,-0.347421483,-0.56439939,-2.246388577,25,2.56,8010.25,565.4884,567.8689,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.285373545,0.356717074,2.261525163,-1.782025962,-2.116422987,-0.317360643,-0.573556813,-0.120943841,-0.064445497,0.378933557,0.347402863,0.344667684,0.636332466,0.053296795,-1.951208522,31.36,0.09,8611.84,598.2916,579.8464,0,0,0,0,0,0,0,1,0,0,0,0
0,1.210907384,0.847832885,0.784267779,0.383084663,1.11918889,-0.361710082,1.171976791,1.192502186,1.160112905,0.88145925,0.857055644,0.884152103,1.05677197,1.580999896,0.791463505,2.25,2.25,7276.09,746.3824,849.7225,0,0,1,0,0,0,0,0,0,0,0,0
1,0.043078366,0.970611838,2.005467217,-2.607190501,-2.863102651,-0.844885547,-0.174169028,0.250352722,0.300692573,1.06593452,0.873507785,0.847394268,-0.277623856,-0.785908485,-2.659951977,22.09,3.24,8372.25,546.1569,524.8681,0,0,0,0,0,0,0,0,0,1,0,0
0,0.152562337,1.952843459,-0.082389886,0.65561607,0.244871676,-1.624501999,0.155973123,0.086808195,0.105094891,1.944789764,1.99743442,1.962367162,0.4238753,0.130800717,0.428726134,19.36,17.64,6544.81,766.1824,771.7284,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.394857515,-0.543661912,0.390332477,0.557201951,0.321454206,0.685559123,-0.447854153,-0.470786558,-0.464402776,-0.555289367,-0.556752864,-0.545590241,0.810232437,0.595824246,0.424687137,34.81,3.61,6938.89,759.0025,778.41,0,0,0,0,0,0,1,0,0,0,0,0
0,0.371530277,0.479496027,0.86305484,0.072701671,-0.061458442,-0.364044263,0.290988741,0.354078235,0.353600032,0.497298913,0.480837905,0.479993273,0.888555867,0.690080854,-0.024998438,14.44,0.36,7344.49,724.1481,745.29,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.321868202,-0.339030324,0.035790705,-1.312666316,-1.337833936,0.434245636,-0.327899683,-0.202763992,-0.190256936,-0.333567662,-0.295684961,-0.285610215,-0.933110082,-0.994043332,-1.349099083,32.49,1.96,6642.25,629.0064,640.09,0,0,0,0,0,0,0,0,1,0,0,0
1,0.663487532,0.970611838,1.985770452,-0.790314452,-0.99959443,-0.606799086,0.520292494,0.695424244,0.706361224,1.065030968,0.938952765,0.925077896,1.230359258,0.818983135,-0.937593535,9,3.24,8353.96,664.0929,667.1889,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.029910947,-0.298104007,1.000932196,0.133264206,0.021505965,0.308977923,-0.144358649,-0.056294976,-0.058519109,-0.324632533,-0.295306229,-0.289142633,1.067472651,0.874117792,0.050289047,24.01,1.69,7464.96,728.4601,752.4049,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.832793397,0.970611838,0.469119537,-0.782744135,-1.133613857,-1.18100761,-0.905926944,-0.751177923,-0.696781692,0.995457437,0.939225452,0.919491059,-0.14260766,-0.493985944,-1.005776406,50.41,3.24,7005.69,664.6084,656.3844,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.102900261,0.397643392,0.528209833,-0.426939242,-0.616681782,-0.345370815,-0.166816692,-0.07851503,-0.063706379,0.407847232,0.395304952,0.394151091,0.185458558,-0.034676039,-0.56532339,26.01,0.16,7056,689.0625,698.5449,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.577330799,1.502653966,-0.180873711,0.29224086,0.03426972,-1.730318204,-0.550742293,-0.628611884,-0.61316721,1.490302936,1.513626346,1.495600294,0.059551838,-0.114375642,0.133665107,40.96,9.61,6464.16,739.84,753.5025,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.68681477,1.052464473,0.370635712,0.405795613,0.264017309,-1.229247351,-0.7418139,-0.754010159,-0.75624715,1.07446807,1.064904053,1.059960086,0.675466387,0.533483872,0.318336142,44.89,4,6922.24,748.0225,773.3961,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.613825456,-0.011619784,1.74940927,-2.031846419,-2.071749845,0.116797021,-0.870412935,-0.392797451,-0.361799664,-0.032483943,0.016905714,0.023734978,-0.012392874,-0.288149891,-2.033962993,42.25,0.36,8136.04,582.2569,583.2225,0,0,0,0,0,0,0,0,1,0,0,0
0,0.298540964,1.420801331,0.9418419,0.080271988,1.112807012,-1.089196491,0.207484032,0.279892806,0.181318185,1.492561817,1.418912917,1.48689488,0.969332115,1.717223137,0.633696634,16,8.41,7413.21,724.6864,849.1396,0,0,0,0,0,0,0,0,0,1,0,0
0,0.006583709,1.543580283,-1.264195793,0.572342585,0.51291053,-1.381747175,0.140109901,-0.057457971,-0.07132602,1.442314267,1.572769217,1.571643344,-0.787379307,-0.689377345,0.541453032,23.04,10.24,5610.01,760.1049,795.24,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.431352172,0.274864439,0.9418419,-0.192259419,-0.227387256,-0.233330128,-0.559832453,-0.427208434,-0.43255348,0.282404048,0.276473836,0.277862128,0.753956581,0.620534762,-0.242694291,36,0.01,7413.21,705.4336,731.1616,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.467846829,0.888759203,0.449422772,-0.7221816,-1.05064945,-0.94603339,-0.530244872,-0.405125203,-0.363143516,0.910623912,0.863054767,0.846832628,-0.114049348,-0.443606575,-0.934209189,37.21,2.56,6988.96,668.7396,663.0625,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.978772024,-0.298104007,0.764571014,-0.934150473,-0.757083086,0.571962315,-1.10524208,-0.871746347,-0.893965119,-0.316801746,-0.26753756,-0.265701568,0.007688275,0.044004574,-0.873944286,56.25,1.69,7259.04,654.3364,686.9641,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.066405604,0.438569709,-1.086924907,-1.282385049,-1.197432632,-0.38116159,0.053307781,0.034705998,0.032956907,0.429432093,0.426512512,0.426489709,-1.905371221,-1.767590454,-1.262626988,25,0.25,5745.64,631.0144,651.2704,0,0,0,1,0,0,0,0,0,0,0,0
0,0.298540964,0.806906567,-1.579344035,0.557201951,0.442709878,-0.622360293,0.435629235,0.245413412,0.237759976,0.754309357,0.820545829,0.819134927,-1.104077788,-1.011954513,0.493914805,16,1.96,5372.89,759.0025,789.0481,1,0,0,0,0,0,0,0,0,0,0,0
0,-0.467846829,1.298022378,-1.027834612,1.208249202,1.023460728,-1.420650192,-0.326384656,-0.617953372,-0.629562207,1.23238894,1.355255554,1.35230829,-0.113319756,-0.114860876,1.155317089,37.21,6.76,5791.21,807.1281,841,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.832793397,-0.052546101,0.035790705,-1.320236633,-1.203814509,0.200049477,-0.836324833,-0.682205451,-0.686286206,-0.047191767,-0.029617789,-0.026029249,-0.938773104,-0.890233689,-1.282818006,50.41,0.49,6642.25,628.5049,650.7601,0,0,1,0,0,0,0,0,0,0,0,0
0,1.174412727,0.438569709,-0.496021953,0.988710012,1.489337783,-0.248891334,1.180309438,1.137608801,1.108468666,0.436961696,0.449236464,0.457601588,0.260891414,0.708968568,1.315575601,2.56,0.25,6209.44,790.7344,883.8729,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.029910947,0.070232851,0.764571014,-2.334659093,-2.384461841,-0.034146683,-0.118157598,0.162266077,0.1897307,0.068111551,0.092440128,0.098019209,-1.087533423,-1.273768316,-2.315498539,24.01,0.16,7259.04,563.1129,559.7956,0,0,0,1,0,0,0,0,0,0,0,0
0,0.298540964,0.725053932,0.685783954,0.163545474,-0.163568482,-0.560115466,0.230655029,0.273872595,0.288826358,0.749992385,0.727620017,0.719251753,0.790978159,0.458757912,-0.0388691,16,1.44,7191.04,730.6209,736.5796,0,1,0,0,0,0,0,0,0,0,0,0
1,-1.015266681,-0.298104007,1.335777203,-1.676041526,-1.669691564,0.582077099,-1.241416248,-0.804839902,-0.783137631,-0.335726148,-0.248237351,-0.238225567,-0.076777624,-0.259108666,-1.678884375,57.76,1.69,7761.61,605.16,614.0484,0,0,0,0,0,1,0,0,0,0,0,0
0,1.721832579,1.09339079,0.213061591,0.875155259,1.036224483,-0.202985775,1.705399883,1.71493343,1.708713671,1.107799112,1.126061781,1.138619193,0.878418014,1.003286951,0.99396088,0.01,4.41,6789.76,782.3209,842.1604,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.285373545,-0.216251371,0.449422772,1.208249202,0.953260076,0.292638656,-0.343985702,-0.423596307,-0.426425515,-0.222430724,-0.23719351,-0.231796271,1.367230702,1.148590124,1.113986803,31.36,1.21,6988.96,807.1281,834.6321,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.613825456,1.052464473,0.213061591,-0.487501777,-0.820901861,-1.198124937,-0.644495712,-0.574224743,-0.533006429,1.066436494,1.029151703,1.009708119,-0.152182685,-0.451103433,-0.704040585,42.25,4,6789.76,684.8689,681.7321,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.139394918,0.479496027,2.458492814,-0.729751917,-1.005976308,-0.429401331,-0.431322538,-0.085971884,-0.056597401,0.521694827,0.47120295,0.466868642,1.712251247,1.189301215,-0.913683572,27.04,0.36,8798.44,668.2225,666.6724,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.358362859,-0.298104007,0.725177484,0.89786621,0.876677546,0.400010982,-0.454671773,-0.468802625,-0.494720081,-0.315496615,-0.315197261,-0.314889376,1.401445089,1.332044781,0.912897919,33.64,1.69,7225,784,827.7129,0,0,0,0,0,0,1,0,0,0,0,0
1,0.11606768,0.847832885,2.143344573,-1.941002616,-2.027076703,-0.711837231,-0.106661219,0.260121884,0.283047794,0.93341351,0.787293114,0.774854076,0.399819612,0.04395605,-1.973186273,20.25,2.25,8500.84,588.0625,586.6084,0,0,0,0,0,1,0,0,0,0,0,0
0,0.371530277,0.888759203,-0.968744316,0.678327021,0.423564246,-0.659707189,0.448462403,0.312484044,0.314789582,0.852796562,0.907896698,0.901459472,-0.425703222,-0.497685849,0.542360285,14.44,2.56,5836.96,767.8441,787.3636,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.68681477,0.92968552,0.350938947,0.882725576,0.429946123,-1.072857224,-0.738828407,-0.811763145,-0.779657054,0.948322124,0.95682894,0.943183384,1.020236786,0.647665381,0.646257994,44.89,2.89,6905.61,782.8804,787.9249,0,0,0,0,0,0,1,0,0,0,0,0
1,-0.175889575,-1.116630358,1.513048089,-0.33609544,-0.757083086,1.17418101,-0.359759804,-0.159049045,-0.119073087,-1.235112109,-1.082070023,-1.040468651,1.171658377,0.648108156,-0.600103201,28.09,10.89,7921,695.3769,686.9641,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.467846829,0.847832885,-0.397538128,-0.290673539,-0.252914766,-0.89857171,-0.413365015,-0.452698558,-0.465612243,0.836281633,0.836831328,0.836486635,-0.572629137,-0.513965433,-0.303165508,37.21,2.25,6288.49,698.5449,729,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.504341486,0.233938122,0.13427453,-0.184689102,-0.54648113,-0.186646508,-0.523293573,-0.500737112,-0.463569588,0.239184128,0.236237293,0.237897035,0.002991093,-0.300583999,-0.414815869,38.44,0,6724,705.9649,704.3716,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.321868202,0.60227498,0.606996893,-2.493635748,-2.626973185,-0.585791457,-0.401556718,-0.081100985,-0.035525799,0.620483216,0.556917694,0.547567388,-1.342598757,-1.583104675,-2.499411766,32.49,0.81,7123.36,553.1904,541.9584,0,0,0,0,0,0,0,0,0,0,1,0
0,0.408024934,-0.91199877,1.000932196,0.254389276,0.219344167,0.619423995,0.317635388,0.378747421,0.368409283,-0.975190219,-0.915412563,-0.910094358,1.163528639,1.036573969,0.219642576,13.69,7.84,7464.96,737.1225,769.5076,0,0,0,0,0,0,1,0,0,0,0,0
1,0.22555165,0.315790757,2.497886345,-2.758596838,-2.907775793,-0.252003575,-0.017096403,0.421723524,0.458581763,0.33355515,0.306439153,0.30541203,-0.002289763,-0.478422079,-2.742000219,17.64,0.04,8836,536.8489,521.6656,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.248878888,-0.257177689,1.650925445,-0.108985934,-0.252914766,0.32687331,-0.45623136,-0.253785288,-0.247908194,-0.301140172,-0.248600934,-0.240974645,1.486904623,1.189204168,-0.217465769,30.25,1.44,8046.09,711.2889,729,0,0,0,0,1,0,0,0,0,0,0,0
1,0.043078366,1.052464473,0.9418419,-2.046987052,-2.129186742,-0.918023218,-0.061076738,0.202765684,0.228057363,1.103582534,0.966736583,0.94911016,-0.711793584,-0.935718264,-2.069048308,22.09,4,7413.21,581.2921,578.8836,0,0,0,0,0,0,0,0,0,1,0,0
